pick_date,sid,strategy,top_features,generated_at
2026-05-04,1264,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -0.46532094534308577, ""contribution"": 0.033453376811397185, ""contribution_pct"": 23.2, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 0.8692105992265238, ""contribution"": -0.03255331865534212, ""contribution_pct"": 22.6, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.38501529051987765, ""contribution"": -0.019312923513000322, ""contribution_pct"": 13.4, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1307,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 1.1813235247164282, ""contribution"": -0.04597731652087223, ""contribution_pct"": 26.6, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.00937950943194421, ""contribution"": -0.03010422078600311, ""contribution_pct"": 17.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.5973828367002003, ""contribution"": -0.027172226725227646, ""contribution_pct"": 15.7, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1307,macd_golden,"[{""feature"": ""macd_osc"", ""value"": -0.00937950943194421, ""contribution"": -0.08384832871293192, ""contribution_pct"": 32.0, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.1813235247164282, ""contribution"": -0.04303184768283717, ""contribution_pct"": 16.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.5973828367002003, ""contribution"": -0.035424753832933094, ""contribution_pct"": 13.5, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1314,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.8540071932416688, ""contribution"": -0.025329802362517143, ""contribution_pct"": 18.6, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.04107848152054039, ""contribution"": -0.022123466050555294, ""contribution_pct"": 16.2, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.5076010707523491, ""contribution"": 0.02084297197458228, ""contribution_pct"": 15.3, ""direction"": ""+""}]",2026-05-16T22:46:59+00:00
2026-05-04,1339,bias_convergence,"[{""feature"": ""macd_dif"", ""value"": 0.10700190647715857, ""contribution"": -0.02685210072124704, ""contribution_pct"": 22.6, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.07535563861689876, ""contribution"": -0.01934456946612004, ""contribution_pct"": 16.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.0568133932026136, ""contribution"": 0.01888059357942411, ""contribution_pct"": 15.9, ""direction"": ""+""}]",2026-05-16T22:46:59+00:00
2026-05-04,1340,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -8.485329103885809, ""contribution"": -0.06497415153664002, ""contribution_pct"": 33.2, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.26441631516588515, ""contribution"": -0.03778629010843969, ""contribution_pct"": 19.3, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 10.122359814145142, ""contribution"": -0.03705482237228388, ""contribution_pct"": 18.9, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1341,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 1.5936254980079816, ""contribution"": 0.042941101179705496, ""contribution_pct"": 23.4, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 61.9314292285472, ""contribution"": -0.04280008254348974, ""contribution_pct"": 23.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.5942698708879044, ""contribution"": -0.037928919923795795, ""contribution_pct"": 20.7, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1402,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.6646404107566743, ""contribution"": -0.04099367595438678, ""contribution_pct"": 22.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.006583604597878656, ""contribution"": -0.031931200216949784, ""contribution_pct"": 17.2, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -2.2120953194721333, ""contribution"": -0.028870692948050742, ""contribution_pct"": 15.5, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1413,macd_golden,"[{""feature"": ""kd_d"", ""value"": 70.25428031440676, ""contribution"": -0.07130278476192502, ""contribution_pct"": 27.0, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.1403884755047089, ""contribution"": -0.06758148947771285, ""contribution_pct"": 25.5, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 81.04462942935152, ""contribution"": -0.043784839784315355, ""contribution_pct"": 16.6, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1418,bb_lower_rebound,"[{""feature"": ""kd_d"", ""value"": 48.02110652673113, ""contribution"": -0.11008377927284871, ""contribution_pct"": 33.9, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.0895239898182858, ""contribution"": -0.0771590280162466, ""contribution_pct"": 23.7, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 60.62407344450284, ""contribution"": -0.04534651482349196, ""contribution_pct"": 14.0, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1423,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 1.8110621634850759, ""contribution"": 0.05186859902863784, ""contribution_pct"": 31.7, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 59.92062293248145, ""contribution"": -0.037757985522514255, ""contribution_pct"": 23.1, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.04173235187490398, ""contribution"": -0.02664502670925579, ""contribution_pct"": 16.3, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1437,bias_convergence,"[{""feature"": ""bb_position"", ""value"": 0.0, ""contribution"": -0.04234392364565114, ""contribution_pct"": 22.9, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.439735550153607, ""contribution"": -0.03187020175104082, ""contribution_pct"": 17.2, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.3159894911008685, ""contribution"": -0.029461915914917893, ""contribution_pct"": 15.9, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1440,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 17.79814763893944, ""contribution"": 0.030921142371315685, ""contribution_pct"": 19.1, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.25637985470450547, ""contribution"": -0.029792767338213316, ""contribution_pct"": 18.4, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.428230571983462, ""contribution"": -0.025701025245664828, ""contribution_pct"": 15.9, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1443,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -7.443789565597039, ""contribution"": -0.06146209090710516, ""contribution_pct"": 44.0, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.06203660255490372, ""contribution"": -0.04182555999298019, ""contribution_pct"": 29.9, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 6.138287759738816, ""contribution"": 0.008424763694244435, ""contribution_pct"": 6.0, ""direction"": ""+""}]",2026-05-16T22:46:59+00:00
2026-05-04,1453,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.30566690687773124, ""contribution"": 0.03418121898563312, ""contribution_pct"": 20.4, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 2.4810266237349436, ""contribution"": -0.03213344101361726, ""contribution_pct"": 19.1, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.018484771148430557, ""contribution"": -0.028707074618554682, ""contribution_pct"": 17.1, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1459,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": 0.01627428980612293, ""contribution"": -0.031239727323839128, ""contribution_pct"": 21.6, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 54.59408835126015, ""contribution"": -0.022649043330421902, ""contribution_pct"": 15.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.3570703505668669, ""contribution"": -0.022448342522183053, ""contribution_pct"": 15.5, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1464,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.7938884186520719, ""contribution"": 0.04280566583404963, ""contribution_pct"": 27.3, ""direction"": ""+""}, {""feature"": ""kd_d"", ""value"": 17.288177287333866, ""contribution"": -0.02843238102954414, ""contribution_pct"": 18.1, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.6080021149316905, ""contribution"": -0.019744297026878965, ""contribution_pct"": 12.6, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1475,bias_convergence,"[{""feature"": ""vol_ratio"", ""value"": 0.6537993327121344, ""contribution"": 0.029869743865499957, ""contribution_pct"": 17.3, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.35825776979400814, ""contribution"": -0.02621597618396666, ""contribution_pct"": 15.2, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.2334708077850193, ""contribution"": -0.024755485175117088, ""contribution_pct"": 14.4, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1503,general,"[{""feature"": ""holders_pct_change_4w"", ""value"": -0.03036586377314317, ""contribution"": 0.07231831838136811, ""contribution_pct"": 42.8, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -2.1366579810285486, ""contribution"": -0.02617766108684785, ""contribution_pct"": 15.5, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014854351294261705, ""contribution_pct"": 8.8, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1503,volume_breakout,"[{""feature"": ""vol_ratio"", ""value"": 1.233639131401012, ""contribution"": -0.08893061058035288, ""contribution_pct"": 28.5, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.47371453175942246, ""contribution"": 0.08703014241366991, ""contribution_pct"": 27.9, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -0.3156233561283505, ""contribution"": -0.04093470509490877, ""contribution_pct"": 13.1, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1512,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": 1.0947425327746927, ""contribution"": 0.06320079141904841, ""contribution_pct"": 32.7, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 3.4990851756813135, ""contribution"": 0.04117857309087704, ""contribution_pct"": 21.3, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 0.36578548645346676, ""contribution"": -0.024009894634306476, ""contribution_pct"": 12.4, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1514,general,"[{""feature"": ""macd_dif"", ""value"": -0.2858257876352468, ""contribution"": -0.031173431969887352, ""contribution_pct"": 27.2, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 1.0401944427197782, ""contribution"": -0.014607213707687229, ""contribution_pct"": 12.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 3.6036040577841892, ""contribution"": 0.013236142182833529, ""contribution_pct"": 11.6, ""direction"": ""+""}]",2026-05-16T22:46:59+00:00
2026-05-04,1514,volume_breakout,"[{""feature"": ""vol_ratio"", ""value"": 1.2031707465321997, ""contribution"": -0.08899592076417127, ""contribution_pct"": 28.9, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.5797413415164708, ""contribution"": 0.0829863814568563, ""contribution_pct"": 26.9, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 1.2891344383057144, ""contribution"": -0.04685199199268906, ""contribution_pct"": 15.2, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1519,general,"[{""feature"": ""holders_delta_w_zscore"", ""value"": 2.449489742783178, ""contribution"": 0.14196712800580333, ""contribution_pct"": 46.4, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.09153585383451036, ""contribution"": 0.0657546017792451, ""contribution_pct"": 21.5, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.2671111563086015, ""contribution"": -0.018395611415653643, ""contribution_pct"": 6.0, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1521,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -0.5403241945167021, ""contribution"": 0.022128241635066354, ""contribution_pct"": 18.4, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": 0.003885543196145008, ""contribution"": -0.022019728697293604, ""contribution_pct"": 18.3, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 2.181612076206963, ""contribution"": -0.02004677565964941, ""contribution_pct"": 16.7, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1527,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.4410096327043875, ""contribution"": -0.02813198277971007, ""contribution_pct"": 26.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.022680875300539888, ""contribution"": -0.016090026902694624, ""contribution_pct"": 15.3, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.5507955936352501, ""contribution"": 0.01602406531814376, ""contribution_pct"": 15.3, ""direction"": ""+""}]",2026-05-16T22:46:59+00:00
2026-05-04,1529,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -6.626506024096382, ""contribution"": -0.04244542271456832, ""contribution_pct"": 25.6, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.8160968397517614, ""contribution"": 0.0394610081825261, ""contribution_pct"": 23.8, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 6.473623056118112, ""contribution"": -0.0307187796288322, ""contribution_pct"": 18.5, ""direction"": ""-""}]",2026-05-16T22:46:59+00:00
2026-05-04,1530,bias_convergence,"[{""feature"": ""kd_k"", ""value"": 16.44260133288787, ""contribution"": 0.03688963478612465, ""contribution_pct"": 31.1, ""direction"": ""+""}, {""feature"": ""atr_normalized"", ""value"": 2.162716399806709, ""contribution"": -0.023518207383510036, ""contribution_pct"": 19.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.16381723529788728, ""contribution"": 0.019794201349403445, ""contribution_pct"": 16.7, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1536,general,"[{""feature"": ""holders_pct_change_4w"", ""value"": 0.04615981566510285, ""contribution"": 0.060956266483425774, ""contribution_pct"": 36.7, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.42406369653421194, ""contribution"": -0.03029991668479857, ""contribution_pct"": 18.3, ""direction"": ""-""}, {""feature"": ""holders_delta_w_zscore"", ""value"": 0.0, ""contribution"": -0.014786888238545385, ""contribution_pct"": 8.9, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1536,volume_breakout,"[{""feature"": ""bb_position"", ""value"": 0.766735344558111, ""contribution"": 0.08960216536472705, ""contribution_pct"": 30.0, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.4373530719867844, ""contribution"": -0.08935295873132364, ""contribution_pct"": 30.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": 2.856001597763131, ""contribution"": -0.046734553305621464, ""contribution_pct"": 15.7, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1537,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 0.9287237818214497, ""contribution"": -0.0420192487157973, ""contribution_pct"": 22.5, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.240535246214494, ""contribution"": -0.03392539039569079, ""contribution_pct"": 18.2, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.3361086394554874, ""contribution"": 0.0265997321611579, ""contribution_pct"": 14.2, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1541,bias_convergence,"[{""feature"": ""bias_pct"", ""value"": -4.922588328701873, ""contribution"": -0.05456143837671765, ""contribution_pct"": 34.5, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.3319451295281546, ""contribution"": -0.03535140306671549, ""contribution_pct"": 22.4, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.1196104256664107, ""contribution"": -0.02817050945143816, ""contribution_pct"": 17.8, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1568,volume_breakout,"[{""feature"": ""vol_ratio"", ""value"": 0.55029205694737, ""contribution"": -0.11886808767683278, ""contribution_pct"": 40.8, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.7662274592095807, ""contribution"": 0.10588716444859865, ""contribution_pct"": 36.3, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": 10.19816336394393, ""contribution"": 0.027564222432064953, ""contribution_pct"": 9.5, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1582,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -10.892084883837876, ""contribution"": -0.05311330242944586, ""contribution_pct"": 27.3, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.41012242575421, ""contribution"": 0.03475257386231488, ""contribution_pct"": 17.9, ""direction"": ""+""}, {""feature"": ""kd_d"", ""value"": 22.741623540863035, ""contribution"": 0.028207593006345327, ""contribution_pct"": 14.5, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1582,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -4.696036953153687, ""contribution"": 0.053542260396961805, ""contribution_pct"": 32.6, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -10.892084883837876, ""contribution"": -0.03785174323198461, ""contribution_pct"": 23.0, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.09048237540832083, ""contribution"": -0.02598069213358273, ""contribution_pct"": 15.8, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1584,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -6.633321424318201, ""contribution"": -0.054267368974097424, ""contribution_pct"": 29.7, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.6455795206705935, ""contribution"": -0.028579448371231428, ""contribution_pct"": 15.7, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.7047099573750444, ""contribution"": 0.023402391239988416, ""contribution_pct"": 12.8, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1587,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -8.599437756793767, ""contribution"": -0.05469407338978418, ""contribution_pct"": 31.7, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.1492957335318417, ""contribution"": -0.030760392296985104, ""contribution_pct"": 17.8, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 8.287740186169385, ""contribution"": -0.025424948550325493, ""contribution_pct"": 14.7, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1593,bb_lower_rebound,"[{""feature"": ""bias_pct"", ""value"": -5.345127390942774, ""contribution"": -0.06182893270964947, ""contribution_pct"": 28.8, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.556214568584356, ""contribution"": -0.03361348795340641, ""contribution_pct"": 15.6, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.4065009075967012, ""contribution"": 0.025973340514189563, ""contribution_pct"": 12.1, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1593,bias_convergence,"[{""feature"": ""macd_osc"", ""value"": -0.556214568584356, ""contribution"": 0.11125441952685008, ""contribution_pct"": 51.2, ""direction"": ""+""}, {""feature"": ""bias_pct"", ""value"": -5.345127390942774, ""contribution"": -0.03492038383499503, ""contribution_pct"": 16.1, ""direction"": ""-""}, {""feature"": ""kd_k"", ""value"": 17.522528064648874, ""contribution"": 0.02365097564534442, ""contribution_pct"": 10.9, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1603,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 2.0858909916133714, ""contribution"": -0.04405396913816579, ""contribution_pct"": 28.5, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -1.1006045574329684, ""contribution"": -0.02919401118221565, ""contribution_pct"": 18.9, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.6656968228271936, ""contribution"": 0.02908296621975893, ""contribution_pct"": 18.8, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1605,macd_golden,"[{""feature"": ""kd_k"", ""value"": 17.41366954209425, ""contribution"": -0.0495837616994346, ""contribution_pct"": 26.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 4.289931515520273, ""contribution"": 0.04165504612071609, ""contribution_pct"": 22.4, ""direction"": ""+""}, {""feature"": ""bb_position"", ""value"": 0.21412799893234208, ""contribution"": 0.023831938869769444, ""contribution_pct"": 12.8, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1608,general,"[{""feature"": ""holders_delta_w_zscore"", ""value"": 0.338240712601273, ""contribution"": 0.06556793188249818, ""contribution_pct"": 29.2, ""direction"": ""+""}, {""feature"": ""holders_pct_change_4w"", ""value"": -0.1476561436336641, ""contribution"": 0.05992541837225654, ""contribution_pct"": 26.7, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.09981599502255989, ""contribution"": -0.03153538752898363, ""contribution_pct"": 14.0, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1609,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 2.850319252108678, ""contribution"": 0.05290442237052508, ""contribution_pct"": 24.2, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": -0.7250516957434243, ""contribution"": 0.028017105766827217, ""contribution_pct"": 12.8, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.0014984447744104124, ""contribution"": -0.02291535906295644, ""contribution_pct"": 10.5, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1609,macd_golden,"[{""feature"": ""kd_k"", ""value"": 18.881138319025766, ""contribution"": -0.044694558036349565, ""contribution_pct"": 27.7, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.0638696667022425, ""contribution"": -0.03088621853914318, ""contribution_pct"": 19.1, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.21917757501312196, ""contribution"": 0.02766329345058122, ""contribution_pct"": 17.1, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1612,volume_breakout,"[{""feature"": ""bb_position"", ""value"": 0.7805190670028891, ""contribution"": 0.09546137914846886, ""contribution_pct"": 24.9, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.0939317765607204, ""contribution"": -0.08682916158017465, ""contribution_pct"": 22.7, ""direction"": ""-""}, {""feature"": ""atr_normalized"", ""value"": 1.696300803668015, ""contribution"": -0.07961974456354418, ""contribution_pct"": 20.8, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1614,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.3544916237639286, ""contribution"": -0.026271868674873224, ""contribution_pct"": 22.9, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": 0.0627963586225036, ""contribution"": -0.019549706814333972, ""contribution_pct"": 17.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -0.507614213197974, ""contribution"": 0.018413195225440018, ""contribution_pct"": 16.1, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1615,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.9824965030443236, ""contribution"": -0.03669914999846133, ""contribution_pct"": 28.8, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 1.2204128139242643, ""contribution"": -0.025299252620140277, ""contribution_pct"": 19.9, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.049388306027275064, ""contribution"": -0.020469625491356547, ""contribution_pct"": 16.1, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1616,bb_lower_rebound,"[{""feature"": ""macd_osc"", ""value"": -0.022623080709793575, ""contribution"": -0.031448659351732564, ""contribution_pct"": 23.1, ""direction"": ""-""}, {""feature"": ""vol_ratio"", ""value"": 0.8529923007752739, ""contribution"": -0.030040958740762146, ""contribution_pct"": 22.1, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.6993109039938581, ""contribution"": 0.022545642907619498, ""contribution_pct"": 16.6, ""direction"": ""+""}]",2026-05-16T22:47:00+00:00
2026-05-04,1616,macd_golden,"[{""feature"": ""kd_k"", ""value"": 19.640274076815025, ""contribution"": -0.043124734428149486, ""contribution_pct"": 31.1, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.03293872367453558, ""contribution"": 0.02789599569835196, ""contribution_pct"": 20.1, ""direction"": ""+""}, {""feature"": ""macd_osc"", ""value"": -0.022623080709793575, ""contribution"": -0.019928737757785975, ""contribution_pct"": 14.4, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1617,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 3.164462423863946, ""contribution"": 0.02343209339957136, ""contribution_pct"": 28.0, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.023978846237357132, ""contribution"": -0.0223389112394235, ""contribution_pct"": 26.7, ""direction"": ""-""}, {""feature"": ""macd_osc"", ""value"": -0.07336955408962648, ""contribution"": -0.009493491152934302, ""contribution_pct"": 11.3, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1618,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 2.808056592362283, ""contribution"": 0.022666863770725985, ""contribution_pct"": 17.0, ""direction"": ""+""}, {""feature"": ""kd_k"", ""value"": 18.797948070913222, ""contribution"": 0.020181721286115235, ""contribution_pct"": 15.1, ""direction"": ""+""}, {""feature"": ""vol_ratio"", ""value"": 1.2535636738036422, ""contribution"": -0.018097456753772213, ""contribution_pct"": 13.6, ""direction"": ""-""}]",2026-05-16T22:47:00+00:00
2026-05-04,1702,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.2217704513050531, ""contribution"": -0.0465345745783552, ""contribution_pct"": 24.1, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.2764071261474257, ""contribution"": -0.0305427951322496, ""contribution_pct"": 15.8, ""direction"": ""-""}, {""feature"": ""bb_position"", ""value"": 0.0, ""contribution"": -0.029434010699737785, ""contribution_pct"": 15.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
2026-05-04,1720,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 1.4755018925347136, ""contribution"": -0.05101189124915011, ""contribution_pct"": 41.8, ""direction"": ""-""}, {""feature"": ""kd_d"", ""value"": 23.946163360206214, ""contribution"": -0.012929127464326182, ""contribution_pct"": 10.6, ""direction"": ""-""}, {""feature"": ""macd_dif"", ""value"": -0.552797117316139, ""contribution"": 0.011955623164597215, ""contribution_pct"": 9.8, ""direction"": ""+""}]",2026-05-16T22:47:01+00:00
2026-05-04,1723,bias_convergence,"[{""feature"": ""atr_normalized"", ""value"": 3.6984533167876252, ""contribution"": 0.03373007489574116, ""contribution_pct"": 23.7, ""direction"": ""+""}, {""feature"": ""macd_dif"", ""value"": 0.38258482234721214, ""contribution"": -0.03280448996953842, ""contribution_pct"": 23.0, ""direction"": ""-""}, {""feature"": ""bias_pct"", ""value"": -3.1779399035489146, ""contribution"": -0.02314386672657166, ""contribution_pct"": 16.2, ""direction"": ""-""}]",2026-05-16T22:47:01+00:00
